ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5165043154944.0,26.80451,22.556152,25.496,0.4507,0.47,117.211,16.971,63.663000000000004,66.236997,1.0,5165.043154944,1.65,38.04,-20.21,0.06
AAPL,Apple Inc.,Technology,United States,USD,4851251544064.0,38.033184,45.164402,29.014,2.6605,0.33,148.75101,78.445,27.618998,32.623002,1.0,4851.251544064,0.55,24.89,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4193277706240.0,17.299192,6.7366786,23.617,1.2328,0.26,48.676,18.859,54.771,34.033,1.0,4193.27770624,1.05,30.51,-21.05,0.12
MSFT,Microsoft Corporation,Technology,United States,USD,3640745000960.0,27.314762,8.231344,19.011,1.6144,0.73,34.039003,29.118,40.305,45.111000000000004,1.0,3640.74500096,0.73,34.25,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2653001613312.0,19.803543,4.808038,16.464,1.4538,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2653.001613312,1.15,35.79,-21.74,0.1
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2166493937664.0,30.669603,85.54272,4.712,0.7923,0.99,39.969003,16.504,49.923,60.344005,1.0,2166.493937664,2.07,40.64,-21.55,0.09
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1715261407232.0,25.25544,6.567597,15.844,0.8868,0.31,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1715.261407232,1.02,41.42,-32.46,0.07
2222.SR,Saudi Arabian Oil Co.,Energy,Saudi Arabia,SAR,6212182081536.0,15.195266,3.9764633,7.34,3.8982,5.32,23.747998,19.783,22.395,41.544,0.2662406861782074,1653.9356200521095,-0.15,14.36,-9.61,-0.08
AVGO,Broadcom Inc.,Technology,United States,USD,1620695187456.0,43.304848,16.258501,31.69,0.336,0.77,44.245000000000005,59.604,42.943999999999996,54.307,1.0,1620.695187456,1.76,45.37,-29.44,0.03
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1414253903872.0,334.65417,16.280062,129.007,4.2628,,4.6669997,18.373,3.671,1.4099999,1.0,1414.253903872,1.87,45.01,-39.1,0.1
005930.KS,SamsungElec,Technology,South Korea,KRW,1662982211764224.0,,,6.654,0.1159,0.59,30.794,3.868,30.842000000000002,52.181999999999995,0.0007248425390571356,1205.4002487820312,0.69,74.55,-42.83,-0.05
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1112740855808.0,12.988505,0.0009953546,-1.79,,,12.1199995,17.142,22.296,32.561,1.0,1112.740855808,-0.04,13.57,-9.42,0.09
LLY,Eli Lilly and Company,Healthcare,United States,USD,1014203809792.0,38.16907,29.941055,25.419,1.1226,0.61,102.28600000000002,162.071,33.528998,54.222,1.0,1014.203809792,0.39,37.75,-23.18,0.11
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,927494373376.0,15.104762,2.6233206,,1.6392,1.7,17.788999999999998,,34.921002,50.394000000000005,1.0,927.494373376,0.67,22.99,-15.47,0.15
WMT,Walmart Inc.,Consumer Defensive,United States,USD,852877705216.0,39.233578,9.073261,20.943,4.1649,0.92,22.313999000000003,71.653,3.0,3.45,1.0,852.877705216,-0.02,26.89,-23.34,0.07
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,836643454976.0,128.125,12.442038,86.573,0.5135,,10.196,6.361,15.577,17.25,1.0,836.643454976,3.05,72.23,-27.76,0.04
V,Visa Inc.,Financial Services,United States,USD,692543815680.0,31.949183,19.657127,22.266,1.7012,0.71,61.19,67.821,50.782000000000004,66.130996,1.0,692.54381568,0.18,22.59,-17.18,0.13
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,671557484544.0,21.776001,2.5890932,10.452,1.4504,2.43,12.584000000000001,15.921,9.072,15.859000000000002,1.0,671.557484544,-0.53,26.08,-20.11,-0.05
JNJ,Johnson & Johnson,Healthcare,United States,USD,644117692416.0,30.971031,7.5751047,19.282,2.7998,2.01,25.741999999999997,57.709,21.482,29.189999999999998,1.0,644.117692416,-0.13,19.7,-10.96,0.08
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,615412662272.0,54.056007,1351.2083,2534.326,1.422,0.57,53.942,9.092,30.114,37.057,1.0,615.412662272,2.33,47.07,-21.95,0.08
0700.HK,TENCENT,Communication Services,China,HKD,3904679968768.0,14.5778675,2.937971,13.47,1.3301,1.22,19.906001,38.595,29.868,32.852,0.12748272716999054,497.7792511445781,-0.02,33.03,-38.51,-0.02
MA,Mastercard Incorporated,Financial Services,United States,USD,497354637312.0,31.246561,88.76642,22.989,1.4999,0.61,241.202,439.583,46.339000000000006,61.108,1.0,497.354637312,0.15,22.71,-20.87,0.13
ABBV,AbbVie Inc.,Healthcare,United States,USD,463885991936.0,73.94648,-78.15124,17.172,0.5381,2.63,,,9.8000005,40.035,1.0,463.885991936,0.06,26.53,-17.32,0.1
ORCL,Oracle Corporation,Technology,United States,USD,432878059520.0,21.990784,10.978528,16.563,0.7886,1.43,41.192,251.716,26.36,35.632000000000005,1.0,432.87805952,1.65,54.67,-64.56,0.04
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,424774303744.0,33.04908,8.454838,23.596,1.0147,1.53,27.319,62.017,20.951,27.718999999999998,1.0,424.774303744,0.95,36.61,-17.04,0.05
PLTR,Palantir Technologies Inc.,Technology,United States,USD,418949201920.0,149.00854,42.85644,153.931,1.661,,38.096999999999994,2.139,49.005002,47.120996999999996,1.0,418.94920192,1.53,64.09,-48.22,0.07
CVX,Chevron Corporation,Energy,United States,USD,414957568000.0,20.35996,2.1853304,8.866,0.9616,3.27,12.231,18.959,9.834,21.866,1.0,414.957568,-0.51,22.69,-20.81,-0.06
BAC,Bank of America Corporation,Financial Services,United States,USD,404880162816.0,13.75297,1.4717097,,0.8995,2.15,11.1990005,,29.524,38.305,1.0,404.880162816,0.6,22.4,-17.93,0.16
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,396354748416.0,45.25266,23.974998,27.89,4.4179,0.65,29.152,24.567,3.01,3.991,1.0,396.354748416,-0.15,20.16,-18.2,0.07
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,378064994304.0,26.387388,10.45947,24.01,4.0295,2.39,42.054,115.519,28.558,34.873,1.0,378.064994304,-0.16,19.63,-7.87,0.08
CAT,"Caterpillar, Inc.",Industrials,United States,USD,359796703232.0,33.752476,18.550943,24.552,1.3711,0.83,56.972003,232.783,14.511,22.183001,1.0,359.796703232,1.77,41.58,-26.7,0.09
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,357517852672.0,115.928,8.531143,14.005,2.6264,2.36,6.961,128.408,4.7659997,-0.241,1.0,357.517852672,0.32,31.3,-11.37,0.12
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,345269305344.0,14.593343,8.004763,,0.8967,3.67,13.104999000000001,,37.797,58.768004,1.0,345.269305344,1.35,29.05,-16.28,0.16
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,341738160128.0,22.174963,6.4069376,14.86,3.7523,2.97,30.290001999999998,64.49,18.437,22.084999,1.0,341.738160128,0.07,19.47,-15.52,0.12
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,336831447040.0,24.148006,3.4496834,14.474,1.042,2.47,14.152999,69.211,3.1350000000000002,7.132999600000001,1.0,336.83144704,0.34,37.45,-28.96,0.08
GE,GE Aerospace,Industrials,United States,USD,324653285376.0,36.215275,18.4048,29.188,3.9041,0.61,48.231998,113.225,17.716,20.571,1.0,324.653285376,1.15,34.19,-20.85,0.13
NFLX,"Netflix, Inc.",Communication Services,United States,USD,318166630400.0,24.490387,10.55241,22.115,1.4402,,49.541000000000004,55.236,28.219,33.381,1.0,318.1666304,0.12,38.0,-45.54,0.07
MS,Morgan Stanley,Financial Services,United States,USD,317914021888.0,16.350565,2.9855015,,1.8131,2.23,17.969999,517.282,25.897,41.567,1.0,317.914021888,1.22,29.52,-18.83,0.14
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,301771161600.0,21.151749,18.166367,14.722,1.7042,3.05,104.29599,380.261,8.41,12.858,1.0,301.7711616,0.74,26.52,-27.8,0.18
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,298801790976.0,26.663422,-34.812057,19.088,2.3312,3.03,,,25.558999999999997,40.001999999999995,1.0,298.801790976,-0.15,27.41,-18.54,0.06
SHEL,Shell PLC,Energy,United Kingdom,USD,273530175488.0,10.937142,1.4744854,5.369,1.6738,3.16,14.341000000000001,40.2,8.756,16.691,1.0,273.530175488,0.04,23.17,-17.98,0.01
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,273112940544.0,15.082489,2.5907543,,1.2077,2.05,16.902,725.381,31.039,42.176998,1.0,273.112940544,1.5,33.66,-19.42,0.14
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,266632822784.0,24.716589,1.6017878,1.97,0.5077,0.96,6.36,23.928,7.039,7.295,1.0,266.632822784,1.18,42.04,-49.47,0.08
RTX,RTX Corporation,Industrials,United States,USD,265279225856.0,34.350784,3.9965482,18.723,2.2649,1.49,12.274000000000001,57.02,8.276,12.696,1.0,265.279225856,0.33,26.41,-19.32,0.1
WFC,Wells Fargo & Company,Financial Services,United States,USD,263239139328.0,13.031438,1.6364628,,1.5004,2.23,12.575,,27.232,37.387002,1.0,263.239139328,0.57,27.58,-23.02,0.13
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Japan,USD,260908630016.0,15.051949,1.7748402,,1.8118,2.27,9.458999,,27.445999999999998,45.599996999999995,1.0,260.908630016,1.0,27.63,-17.28,0.13
AZN.L,ASTRAZENECA PLC ORD SHS $0.25,Healthcare,United Kingdom,GBp,188215508992.0,24.566801,5.0707574,10.836,1.1722,1.97,21.965,64.225,17.021998999999997,23.459,1.3376494646072388,251.76637483392773,0.11,27.59,-26.26,0.09
SAP,SAP  SE,Technology,Germany,USD,246076358656.0,27.54522,67.103325,294.615,1.6284,1.36,18.320999,21.966,20.413,27.62,1.0,246.076358656,0.46,39.32,-46.9,0.11
NESN.SW,NESTLE N,Consumer Defensive,Switzerland,CHF,199758610432.0,26.965279,6.836268,15.603,2.1477,3.98,26.244,213.005,8.3809994,16.113001,1.2110055685043335,241.90878958983984,-0.0,23.78,-15.3,0.05
TMO,Thermo Fisher Scientific Inc,Healthcare,United States,USD,239755231232.0,34.49096,4.551248,23.713,1.8276,0.29,13.514999999999999,80.575,15.036,18.751,1.0,239.755231232,0.57,32.98,-31.38,0.11
TXN,Texas Instruments Incorporated,Technology,United States,USD,238056292352.0,39.980064,13.21655,25.747,0.9381,2.16,35.176,78.036,31.111,42.576997999999996,1.0,238.056292352,1.44,44.98,-23.37,0.06
OR.PA,L'OREAL,Consumer Defensive,France,EUR,203323244544.0,32.419353,6.008212,20.874,2.3196,1.89,19.409001,49.316,13.904001,21.294,1.1463946104049683,233.08867171529297,0.39,26.33,-14.44,0.11
SIE.DE,SIEMENS AG                    N,Industrials,Germany,EUR,203258822656.0,25.998003,2.9539838,19.774,2.2166,2.07,12.465999,66.425,9.795999499999999,14.902999999999999,1.1463946104049683,233.01481881009767,1.34,33.64,-20.5,0.11
MC.PA,LVMH,Consumer Cyclical,France,EUR,202584064000.0,18.722095,2.9758286,11.428,1.495,3.2,16.586000000000002,53.306,13.658000000000001,22.521,1.1463946104049683,232.24127912353515,0.67,31.77,-36.65,0.14
IBM,International Business Machines,Technology,United States,USD,223747506176.0,21.110222,6.494476,17.057,2.349,2.72,34.460998,188.97,15.522,16.548,1.0,223.747506176,0.59,52.87,-37.5,0.1
