ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5094050889728.0,26.703798,22.246126,25.143,0.4637,0.46,117.211,16.971,63.663000000000004,66.236997,1.0,5094.050889728,1.67,38.19,-20.21,0.06
AAPL,Apple Inc.,Technology,United States,USD,4861029515264.0,38.2411,45.255432,29.072,2.6068,0.33,148.75101,78.445,27.618998,32.623002,1.0,4861.029515264,0.55,24.88,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4273017192448.0,17.522066,6.8647833,24.078,1.2097,0.26,48.676,18.859,54.771,34.033,1.0,4273.017192448,1.05,30.48,-21.05,0.12
MSFT,Microsoft Corporation,Technology,United States,USD,3752944992256.0,28.17224,8.485017,19.589,1.6096,0.73,34.039003,29.118,40.305,45.111000000000004,1.0,3752.944992256,0.72,34.19,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2734761705472.0,20.397425,4.9562125,16.952,1.5027,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2734.761705472,1.15,35.74,-21.74,0.1
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2167997988864.0,30.826696,85.37713,4.716,0.8163,0.94,39.969003,16.504,49.923,60.344005,1.0,2167.997988864,2.07,40.6,-21.55,0.09
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1695620005888.0,25.050808,6.4923916,15.664,0.8574,0.32,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1695.620005888,1.02,41.37,-32.46,0.07
2222.SR,Saudi Arabian Oil Co.,Energy,Saudi Arabia,SAR,6207343951872.0,15.183432,3.9733663,7.335,3.9276,5.28,23.747998,19.783,22.395,41.544,0.2662690281867981,1652.8234416861562,-0.16,14.34,-9.61,-0.07
AVGO,Broadcom Inc.,Technology,United States,USD,1645565706240.0,44.025543,16.507998,32.166,0.3585,0.72,44.245000000000005,59.604,42.943999999999996,54.307,1.0,1645.56570624,1.77,45.55,-28.67,0.03
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1417769123840.0,326.33636,16.320526,129.334,4.3687,,4.6669997,18.373,3.671,1.4099999,1.0,1417.76912384,1.87,45.15,-39.1,0.1
